"age","sex","location_code","cause","rate","measure","location_type"
96,"male",3,"all_cause_dementia",0.0429982597656981,"incidence","imd_decile"
97,"female",3,"all_cause_dementia",0.0539391990024513,"incidence","imd_decile"
97,"male",3,"all_cause_dementia",0.0429982597656981,"incidence","imd_decile"
98,"female",3,"all_cause_dementia",0.0539391990024513,"incidence","imd_decile"
98,"male",3,"all_cause_dementia",0.0429982597656981,"incidence","imd_decile"
99,"female",3,"all_cause_dementia",0.0539391990024513,"incidence","imd_decile"
99,"male",3,"all_cause_dementia",0.0429982597656981,"incidence","imd_decile"
100,"female",3,"all_cause_dementia",0.0539391990024513,"incidence","imd_decile"
100,"male",3,"all_cause_dementia",0.0429982597656981,"incidence","imd_decile"
0,"female",4,"all_cause_dementia",0.00000101645328561316,"incidence","imd_decile"
0,"male",4,"all_cause_dementia",0.00000101721371279666,"incidence","imd_decile"
1,"female",4,"all_cause_dementia",0.00000101522955852521,"incidence","imd_decile"
1,"male",4,"all_cause_dementia",0.00000101747040041115,"incidence","imd_decile"
2,"female",4,"all_cause_dementia",0.00000101806877281599,"incidence","imd_decile"
2,"male",4,"all_cause_dementia",0.00000101521571489491,"incidence","imd_decile"
3,"female",4,"all_cause_dementia",0.00000101764480612702,"incidence","imd_decile"
3,"male",4,"all_cause_dementia",0.00000101710215134441,"incidence","imd_decile"
4,"female",4,"all_cause_dementia",0.00000101372527308561,"incidence","imd_decile"
4,"male",4,"all_cause_dementia",0.00000101282022398246,"incidence","imd_decile"
5,"female",4,"all_cause_dementia",0.00000101995388623913,"incidence","imd_decile"
5,"male",4,"all_cause_dementia",0.00000101507663583432,"incidence","imd_decile"
6,"female",4,"all_cause_dementia",0.00000101913974662785,"incidence","imd_decile"
6,"male",4,"all_cause_dementia",0.00000101504656465379,"incidence","imd_decile"
7,"female",4,"all_cause_dementia",0.00000101992026322881,"incidence","imd_decile"
7,"male",4,"all_cause_dementia",0.00000101623104651318,"incidence","imd_decile"
8,"female",4,"all_cause_dementia",0.00000102109158380242,"incidence","imd_decile"
8,"male",4,"all_cause_dementia",0.00000101921330005966,"incidence","imd_decile"
9,"female",4,"all_cause_dementia",0.0000010199862998163,"incidence","imd_decile"
9,"male",4,"all_cause_dementia",0.00000101490135782108,"incidence","imd_decile"
10,"female",4,"all_cause_dementia",0.00000101855362938361,"incidence","imd_decile"
10,"male",4,"all_cause_dementia",0.00000101157502318275,"incidence","imd_decile"
11,"female",4,"all_cause_dementia",0.00000102411932935989,"incidence","imd_decile"
11,"male",4,"all_cause_dementia",0.00000101628848081823,"incidence","imd_decile"
12,"female",4,"all_cause_dementia",0.00000102014641011482,"incidence","imd_decile"
12,"male",4,"all_cause_dementia",0.00000101079865399449,"incidence","imd_decile"
13,"female",4,"all_cause_dementia",0.00000102068197950669,"incidence","imd_decile"
13,"male",4,"all_cause_dementia",0.00000101232780118833,"incidence","imd_decile"
14,"female",4,"all_cause_dementia",0.00000102473905581042,"incidence","imd_decile"
14,"male",4,"all_cause_dementia",0.00000101711403162386,"incidence","imd_decile"
15,"female",4,"all_cause_dementia",0.00000102582948394265,"incidence","imd_decile"
15,"male",4,"all_cause_dementia",0.00000101988773020926,"incidence","imd_decile"
16,"female",4,"all_cause_dementia",0.0000010200038284303,"incidence","imd_decile"
16,"male",4,"all_cause_dementia",0.00000101483383679876,"incidence","imd_decile"
17,"female",4,"all_cause_dementia",0.00000102137060792666,"incidence","imd_decile"
17,"male",4,"all_cause_dementia",0.00000102263531465697,"incidence","imd_decile"
18,"female",4,"all_cause_dementia",0.00000102244446923257,"incidence","imd_decile"
18,"male",4,"all_cause_dementia",0.00000102201662306487,"incidence","imd_decile"
19,"female",4,"all_cause_dementia",0.00000103435052169319,"incidence","imd_decile"
19,"male",4,"all_cause_dementia",0.00000102451874793315,"incidence","imd_decile"
20,"female",4,"all_cause_dementia",0.00000104358115485696,"incidence","imd_decile"
20,"male",4,"all_cause_dementia",0.00000103214705377455,"incidence","imd_decile"
21,"female",4,"all_cause_dementia",0.00000103934016026291,"incidence","imd_decile"
21,"male",4,"all_cause_dementia",0.00000103282437903008,"incidence","imd_decile"
22,"female",4,"all_cause_dementia",0.00000101059091203172,"incidence","imd_decile"
22,"male",4,"all_cause_dementia",0.00000101552084986987,"incidence","imd_decile"
23,"female",4,"all_cause_dementia",0.000000980758616011078,"incidence","imd_decile"
23,"male",4,"all_cause_dementia",0.000000995286944719109,"incidence","imd_decile"
24,"female",4,"all_cause_dementia",0.000000956429868909307,"incidence","imd_decile"
24,"male",4,"all_cause_dementia",0.0000009749844679962,"incidence","imd_decile"
25,"female",4,"all_cause_dementia",0.000000924962055392032,"incidence","imd_decile"
25,"male",4,"all_cause_dementia",0.000000939377246446082,"incidence","imd_decile"
26,"female",4,"all_cause_dementia",0.000000893906838046434,"incidence","imd_decile"
26,"male",4,"all_cause_dementia",0.000000909985966495905,"incidence","imd_decile"
27,"female",4,"all_cause_dementia",0.000000868322200852532,"incidence","imd_decile"
27,"male",4,"all_cause_dementia",0.000000881588231646341,"incidence","imd_decile"
28,"female",4,"all_cause_dementia",0.000000842676971149697,"incidence","imd_decile"
28,"male",4,"all_cause_dementia",0.000000857754734363218,"incidence","imd_decile"
29,"female",4,"all_cause_dementia",0.000000841608997165005,"incidence","imd_decile"
29,"male",4,"all_cause_dementia",0.000000847673793555614,"incidence","imd_decile"
30,"female",4,"all_cause_dementia",0.000000856070335503577,"incidence","imd_decile"
30,"male",4,"all_cause_dementia",0.000000856670770079394,"incidence","imd_decile"
31,"female",4,"all_cause_dementia",0.000000901037410716797,"incidence","imd_decile"
31,"male",4,"all_cause_dementia",0.000000894417015661424,"incidence","imd_decile"
32,"female",4,"all_cause_dementia",0.00000100802269588023,"incidence","imd_decile"
32,"male",4,"all_cause_dementia",0.000000980262696834691,"incidence","imd_decile"
33,"female",4,"all_cause_dementia",0.00000121419946582203,"incidence","imd_decile"
33,"male",4,"all_cause_dementia",0.00000116973019796189,"incidence","imd_decile"
34,"female",4,"all_cause_dementia",0.00000162006533790321,"incidence","imd_decile"
34,"male",4,"all_cause_dementia",0.00000153347305150165,"incidence","imd_decile"
35,"female",4,"all_cause_dementia",0.00000241833490569305,"incidence","imd_decile"
35,"male",4,"all_cause_dementia",0.00000225654657048045,"incidence","imd_decile"
36,"female",4,"all_cause_dementia",0.00000414395428371951,"incidence","imd_decile"
36,"male",4,"all_cause_dementia",0.00000380328055054556,"incidence","imd_decile"
37,"female",4,"all_cause_dementia",0.00000771591389696785,"incidence","imd_decile"
37,"male",4,"all_cause_dementia",0.00000703786922305497,"incidence","imd_decile"
38,"female",4,"all_cause_dementia",0.0000150295897005903,"incidence","imd_decile"
38,"male",4,"all_cause_dementia",0.0000135774189712991,"incidence","imd_decile"
39,"female",4,"all_cause_dementia",0.0000291139618675564,"incidence","imd_decile"
39,"male",4,"all_cause_dementia",0.0000259404834526517,"incidence","imd_decile"
40,"female",4,"all_cause_dementia",0.0000533790746282665,"incidence","imd_decile"
40,"male",4,"all_cause_dementia",0.0000468096601778154,"incidence","imd_decile"
41,"female",4,"all_cause_dementia",0.0000885786764114118,"incidence","imd_decile"
41,"male",4,"all_cause_dementia",0.0000762710060352963,"incidence","imd_decile"
42,"female",4,"all_cause_dementia",0.000133384244182582,"incidence","imd_decile"
42,"male",4,"all_cause_dementia",0.000113237927008313,"incidence","imd_decile"
43,"female",4,"all_cause_dementia",0.000185955850683269,"incidence","imd_decile"
43,"male",4,"all_cause_dementia",0.000152791760223597,"incidence","imd_decile"
44,"female",4,"all_cause_dementia",0.000237109086972412,"incidence","imd_decile"
44,"male",4,"all_cause_dementia",0.000193221766126833,"incidence","imd_decile"
45,"female",4,"all_cause_dementia",0.000286135946896483,"incidence","imd_decile"
45,"male",4,"all_cause_dementia",0.000227582890263136,"incidence","imd_decile"
46,"female",4,"all_cause_dementia",0.000327808613929622,"incidence","imd_decile"
46,"male",4,"all_cause_dementia",0.000255348325978844,"incidence","imd_decile"
47,"female",4,"all_cause_dementia",0.000358665278981813,"incidence","imd_decile"
47,"male",4,"all_cause_dementia",0.000276719077122501,"incidence","imd_decile"
48,"female",4,"all_cause_dementia",0.000383211663565027,"incidence","imd_decile"
48,"male",4,"all_cause_dementia",0.000290837603835023,"incidence","imd_decile"
49,"female",4,"all_cause_dementia",0.000399189905043665,"incidence","imd_decile"
49,"male",4,"all_cause_dementia",0.000299828589347349,"incidence","imd_decile"
50,"female",4,"all_cause_dementia",0.000414654779734296,"incidence","imd_decile"
50,"male",4,"all_cause_dementia",0.000310938494173357,"incidence","imd_decile"
51,"female",4,"all_cause_dementia",0.000432100947191312,"incidence","imd_decile"
51,"male",4,"all_cause_dementia",0.000323624967744462,"incidence","imd_decile"
52,"female",4,"all_cause_dementia",0.000454902784937309,"incidence","imd_decile"
52,"male",4,"all_cause_dementia",0.000340302274007613,"incidence","imd_decile"
53,"female",4,"all_cause_dementia",0.000486580385918757,"incidence","imd_decile"
53,"male",4,"all_cause_dementia",0.000363487707370242,"incidence","imd_decile"
54,"female",4,"all_cause_dementia",0.000524365959531322,"incidence","imd_decile"
54,"male",4,"all_cause_dementia",0.000396456728878533,"incidence","imd_decile"
55,"female",4,"all_cause_dementia",0.000578245260545168,"incidence","imd_decile"
55,"male",4,"all_cause_dementia",0.000441313669758244,"incidence","imd_decile"
56,"female",4,"all_cause_dementia",0.000650799115288523,"incidence","imd_decile"
56,"male",4,"all_cause_dementia",0.000498507988787262,"incidence","imd_decile"
57,"female",4,"all_cause_dementia",0.000745414985580092,"incidence","imd_decile"
57,"male",4,"all_cause_dementia",0.000576254685872587,"incidence","imd_decile"
58,"female",4,"all_cause_dementia",0.000864970119379964,"incidence","imd_decile"
58,"male",4,"all_cause_dementia",0.000677736874054657,"incidence","imd_decile"
59,"female",4,"all_cause_dementia",0.00102628960722899,"incidence","imd_decile"
59,"male",4,"all_cause_dementia",0.000804310653412368,"incidence","imd_decile"
60,"female",4,"all_cause_dementia",0.00122162638382512,"incidence","imd_decile"
60,"male",4,"all_cause_dementia",0.000965623624569766,"incidence","imd_decile"
61,"female",4,"all_cause_dementia",0.00147334210750759,"incidence","imd_decile"
61,"male",4,"all_cause_dementia",0.00116048666693242,"incidence","imd_decile"
62,"female",4,"all_cause_dementia",0.00178588714144294,"incidence","imd_decile"
62,"male",4,"all_cause_dementia",0.00140415813150251,"incidence","imd_decile"
63,"female",4,"all_cause_dementia",0.00216935435093512,"incidence","imd_decile"
63,"male",4,"all_cause_dementia",0.0016947374819724,"incidence","imd_decile"
64,"female",4,"all_cause_dementia",0.00263636413104133,"incidence","imd_decile"
64,"male",4,"all_cause_dementia",0.00206057196467434,"incidence","imd_decile"
65,"female",4,"all_cause_dementia",0.00322749600119431,"incidence","imd_decile"
65,"male",4,"all_cause_dementia",0.00247519619106867,"incidence","imd_decile"
66,"female",4,"all_cause_dementia",0.00387532477925273,"incidence","imd_decile"
66,"male",4,"all_cause_dementia",0.00296154560350433,"incidence","imd_decile"
67,"female",4,"all_cause_dementia",0.00467796850370266,"incidence","imd_decile"
67,"male",4,"all_cause_dementia",0.0035068531700432,"incidence","imd_decile"
68,"female",4,"all_cause_dementia",0.00558470616863627,"incidence","imd_decile"
68,"male",4,"all_cause_dementia",0.00416547902846252,"incidence","imd_decile"
69,"female",4,"all_cause_dementia",0.00660667991597072,"incidence","imd_decile"
69,"male",4,"all_cause_dementia",0.00489134067544745,"incidence","imd_decile"
70,"female",4,"all_cause_dementia",0.00786461049790742,"incidence","imd_decile"
70,"male",4,"all_cause_dementia",0.0056875519341366,"incidence","imd_decile"
71,"female",4,"all_cause_dementia",0.00921513223394453,"incidence","imd_decile"
71,"male",4,"all_cause_dementia",0.00664926154939101,"incidence","imd_decile"
72,"female",4,"all_cause_dementia",0.0106947821328462,"incidence","imd_decile"
72,"male",4,"all_cause_dementia",0.00763508703902576,"incidence","imd_decile"
73,"female",4,"all_cause_dementia",0.0123905783290511,"incidence","imd_decile"
73,"male",4,"all_cause_dementia",0.00877709528644465,"incidence","imd_decile"
74,"female",4,"all_cause_dementia",0.0141407872617786,"incidence","imd_decile"
74,"male",4,"all_cause_dementia",0.0100178771779522,"incidence","imd_decile"
75,"female",4,"all_cause_dementia",0.0159963626180708,"incidence","imd_decile"
75,"male",4,"all_cause_dementia",0.0114244927132155,"incidence","imd_decile"
76,"female",4,"all_cause_dementia",0.0181229804512579,"incidence","imd_decile"
76,"male",4,"all_cause_dementia",0.0128658768629282,"incidence","imd_decile"
77,"female",4,"all_cause_dementia",0.020280153167388,"incidence","imd_decile"
77,"male",4,"all_cause_dementia",0.0143731262782457,"incidence","imd_decile"
78,"female",4,"all_cause_dementia",0.0222816231157731,"incidence","imd_decile"
78,"male",4,"all_cause_dementia",0.015927223218207,"incidence","imd_decile"
79,"female",4,"all_cause_dementia",0.0245132093397743,"incidence","imd_decile"
79,"male",4,"all_cause_dementia",0.0176219193729887,"incidence","imd_decile"
80,"female",4,"all_cause_dementia",0.0267426242894252,"incidence","imd_decile"
80,"male",4,"all_cause_dementia",0.0192990962537136,"incidence","imd_decile"
81,"female",4,"all_cause_dementia",0.0290797488298794,"incidence","imd_decile"
81,"male",4,"all_cause_dementia",0.020894046901003,"incidence","imd_decile"
82,"female",4,"all_cause_dementia",0.0314454313294312,"incidence","imd_decile"
82,"male",4,"all_cause_dementia",0.0224847971379493,"incidence","imd_decile"
83,"female",4,"all_cause_dementia",0.0333094634551879,"incidence","imd_decile"
83,"male",4,"all_cause_dementia",0.0241749115664568,"incidence","imd_decile"
84,"female",4,"all_cause_dementia",0.0353355149795085,"incidence","imd_decile"
84,"male",4,"all_cause_dementia",0.0258725150417509,"incidence","imd_decile"
85,"female",4,"all_cause_dementia",0.0366604321872059,"incidence","imd_decile"
85,"male",4,"all_cause_dementia",0.0270638770901693,"incidence","imd_decile"
86,"female",4,"all_cause_dementia",0.0387181645893754,"incidence","imd_decile"
86,"male",4,"all_cause_dementia",0.0285961831780688,"incidence","imd_decile"
87,"female",4,"all_cause_dementia",0.0407476202026131,"incidence","imd_decile"
87,"male",4,"all_cause_dementia",0.0299767994018415,"incidence","imd_decile"
88,"female",4,"all_cause_dementia",0.0423201747309148,"incidence","imd_decile"
88,"male",4,"all_cause_dementia",0.0310029853385871,"incidence","imd_decile"
89,"female",4,"all_cause_dementia",0.0438105771020005,"incidence","imd_decile"
89,"male",4,"all_cause_dementia",0.0319977961385318,"incidence","imd_decile"
90,"female",4,"all_cause_dementia",0.0461640311747896,"incidence","imd_decile"
90,"male",4,"all_cause_dementia",0.0338759035503302,"incidence","imd_decile"
91,"female",4,"all_cause_dementia",0.0473088761313729,"incidence","imd_decile"
91,"male",4,"all_cause_dementia",0.0349708711294757,"incidence","imd_decile"
92,"female",4,"all_cause_dementia",0.0483789847957868,"incidence","imd_decile"
92,"male",4,"all_cause_dementia",0.0360169372990676,"incidence","imd_decile"
93,"female",4,"all_cause_dementia",0.0493943868942489,"incidence","imd_decile"
93,"male",4,"all_cause_dementia",0.0370293470441767,"incidence","imd_decile"
94,"female",4,"all_cause_dementia",0.050377509197838,"incidence","imd_decile"
94,"male",4,"all_cause_dementia",0.0380258081327663,"incidence","imd_decile"
95,"female",4,"all_cause_dementia",0.0513529670165351,"incidence","imd_decile"
95,"male",4,"all_cause_dementia",0.0390263697284683,"incidence","imd_decile"
96,"female",4,"all_cause_dementia",0.0513529670165351,"incidence","imd_decile"
96,"male",4,"all_cause_dementia",0.0390263697284683,"incidence","imd_decile"
97,"female",4,"all_cause_dementia",0.0513529670165351,"incidence","imd_decile"
97,"male",4,"all_cause_dementia",0.0390263697284683,"incidence","imd_decile"
98,"female",4,"all_cause_dementia",0.0513529670165351,"incidence","imd_decile"
98,"male",4,"all_cause_dementia",0.0390263697284683,"incidence","imd_decile"
99,"female",4,"all_cause_dementia",0.0513529670165351,"incidence","imd_decile"
99,"male",4,"all_cause_dementia",0.0390263697284683,"incidence","imd_decile"
100,"female",4,"all_cause_dementia",0.0513529670165351,"incidence","imd_decile"
100,"male",4,"all_cause_dementia",0.0390263697284683,"incidence","imd_decile"
0,"female",5,"all_cause_dementia",0.000000974520216889319,"incidence","imd_decile"
0,"male",5,"all_cause_dementia",0.000000968105830616564,"incidence","imd_decile"
1,"female",5,"all_cause_dementia",0.000000980165097080314,"incidence","imd_decile"
1,"male",5,"all_cause_dementia",0.000000965699535080102,"incidence","imd_decile"
2,"female",5,"all_cause_dementia",0.00000097672192454285,"incidence","imd_decile"
2,"male",5,"all_cause_dementia",0.00000096508956252775,"incidence","imd_decile"
3,"female",5,"all_cause_dementia",0.000000975705401154042,"incidence","imd_decile"
3,"male",5,"all_cause_dementia",0.000000962306866773245,"incidence","imd_decile"
4,"female",5,"all_cause_dementia",0.000000970721820607817,"incidence","imd_decile"
4,"male",5,"all_cause_dementia",0.000000965417552941713,"incidence","imd_decile"
5,"female",5,"all_cause_dementia",0.000000976021200055518,"incidence","imd_decile"
5,"male",5,"all_cause_dementia",0.000000960019528291431,"incidence","imd_decile"
6,"female",5,"all_cause_dementia",0.000000971815039017374,"incidence","imd_decile"
6,"male",5,"all_cause_dementia",0.000000961506075770093,"incidence","imd_decile"
7,"female",5,"all_cause_dementia",0.000000970179753455721,"incidence","imd_decile"
7,"male",5,"all_cause_dementia",0.000000961509269425785,"incidence","imd_decile"
8,"female",5,"all_cause_dementia",0.000000976923361260345,"incidence","imd_decile"
8,"male",5,"all_cause_dementia",0.000000962899207617633,"incidence","imd_decile"
9,"female",5,"all_cause_dementia",0.000000976600515416008,"incidence","imd_decile"
9,"male",5,"all_cause_dementia",0.000000962174558206311,"incidence","imd_decile"
10,"female",5,"all_cause_dementia",0.000000972919847794815,"incidence","imd_decile"
10,"male",5,"all_cause_dementia",0.00000096462344150243,"incidence","imd_decile"
11,"female",5,"all_cause_dementia",0.000000976569617756701,"incidence","imd_decile"
11,"male",5,"all_cause_dementia",0.000000957414238164692,"incidence","imd_decile"
12,"female",5,"all_cause_dementia",0.000000972678426811573,"incidence","imd_decile"
12,"male",5,"all_cause_dementia",0.000000960549715070653,"incidence","imd_decile"
13,"female",5,"all_cause_dementia",0.000000975796159748832,"incidence","imd_decile"
13,"male",5,"all_cause_dementia",0.00000096158678425846,"incidence","imd_decile"
14,"female",5,"all_cause_dementia",0.000000974857904048782,"incidence","imd_decile"
14,"male",5,"all_cause_dementia",0.00000096021934783565,"incidence","imd_decile"
15,"female",5,"all_cause_dementia",0.000000971951514987256,"incidence","imd_decile"
15,"male",5,"all_cause_dementia",0.00000096235875923079,"incidence","imd_decile"
16,"female",5,"all_cause_dementia",0.000000982956371534949,"incidence","imd_decile"
16,"male",5,"all_cause_dementia",0.000000961879046504653,"incidence","imd_decile"
17,"female",5,"all_cause_dementia",0.000000978813383641449,"incidence","imd_decile"
17,"male",5,"all_cause_dementia",0.000000963078794409999,"incidence","imd_decile"
18,"female",5,"all_cause_dementia",0.000000987803741991711,"incidence","imd_decile"
18,"male",5,"all_cause_dementia",0.000000973307891375233,"incidence","imd_decile"
19,"female",5,"all_cause_dementia",0.00000102098612996758,"incidence","imd_decile"
19,"male",5,"all_cause_dementia",0.00000101919096577021,"incidence","imd_decile"
20,"female",5,"all_cause_dementia",0.00000111354693371018,"incidence","imd_decile"
20,"male",5,"all_cause_dementia",0.00000102879898401618,"incidence","imd_decile"
21,"female",5,"all_cause_dementia",0.00000111515705597399,"incidence","imd_decile"
21,"male",5,"all_cause_dementia",0.00000101291194315094,"incidence","imd_decile"
22,"female",5,"all_cause_dementia",0.00000106099206892323,"incidence","imd_decile"
22,"male",5,"all_cause_dementia",0.00000099076733267917,"incidence","imd_decile"
23,"female",5,"all_cause_dementia",0.00000100406970059224,"incidence","imd_decile"
23,"male",5,"all_cause_dementia",0.0000009654658311496,"incidence","imd_decile"
24,"female",5,"all_cause_dementia",0.00000096980876811033,"incidence","imd_decile"
24,"male",5,"all_cause_dementia",0.00000094105851412266,"incidence","imd_decile"
25,"female",5,"all_cause_dementia",0.000000912827163029348,"incidence","imd_decile"
25,"male",5,"all_cause_dementia",0.000000910178086844969,"incidence","imd_decile"
26,"female",5,"all_cause_dementia",0.000000876449437125303,"incidence","imd_decile"
26,"male",5,"all_cause_dementia",0.000000880711656932608,"incidence","imd_decile"
27,"female",5,"all_cause_dementia",0.000000839197023222499,"incidence","imd_decile"
27,"male",5,"all_cause_dementia",0.000000846967176301663,"incidence","imd_decile"
28,"female",5,"all_cause_dementia",0.000000820260784703095,"incidence","imd_decile"
28,"male",5,"all_cause_dementia",0.000000828845569566585,"incidence","imd_decile"
29,"female",5,"all_cause_dementia",0.000000814351603943811,"incidence","imd_decile"
29,"male",5,"all_cause_dementia",0.000000816217237954063,"incidence","imd_decile"
30,"female",5,"all_cause_dementia",0.000000828023163421252,"incidence","imd_decile"
30,"male",5,"all_cause_dementia",0.000000821764744128242,"incidence","imd_decile"
31,"female",5,"all_cause_dementia",0.000000872537745036843,"incidence","imd_decile"
31,"male",5,"all_cause_dementia",0.000000859606506324866,"incidence","imd_decile"
32,"female",5,"all_cause_dementia",0.000000970804234512377,"incidence","imd_decile"
32,"male",5,"all_cause_dementia",0.000000948101295541567,"incidence","imd_decile"
33,"female",5,"all_cause_dementia",0.00000117724447404869,"incidence","imd_decile"
33,"male",5,"all_cause_dementia",0.00000112255360939019,"incidence","imd_decile"
34,"female",5,"all_cause_dementia",0.00000155713371755463,"incidence","imd_decile"
34,"male",5,"all_cause_dementia",0.0000014706915553166,"incidence","imd_decile"
35,"female",5,"all_cause_dementia",0.00000232634559221366,"incidence","imd_decile"
35,"male",5,"all_cause_dementia",0.00000216326537553668,"incidence","imd_decile"
36,"female",5,"all_cause_dementia",0.0000039597267100066,"incidence","imd_decile"
36,"male",5,"all_cause_dementia",0.00000364458634196136,"incidence","imd_decile"
37,"female",5,"all_cause_dementia",0.00000738403268835597,"incidence","imd_decile"
37,"male",5,"all_cause_dementia",0.0000067165475291317,"incidence","imd_decile"
38,"female",5,"all_cause_dementia",0.000014440932740379,"incidence","imd_decile"
38,"male",5,"all_cause_dementia",0.0000129937055980826,"incidence","imd_decile"
39,"female",5,"all_cause_dementia",0.0000279557905105698,"incidence","imd_decile"
39,"male",5,"all_cause_dementia",0.0000247286024096564,"incidence","imd_decile"
40,"female",5,"all_cause_dementia",0.0000510017252835881,"incidence","imd_decile"
40,"male",5,"all_cause_dementia",0.0000443286294637759,"incidence","imd_decile"
41,"female",5,"all_cause_dementia",0.0000848447128676441,"incidence","imd_decile"
41,"male",5,"all_cause_dementia",0.0000725314304343888,"incidence","imd_decile"
42,"female",5,"all_cause_dementia",0.000127968598210167,"incidence","imd_decile"
42,"male",5,"all_cause_dementia",0.000107455269285694,"incidence","imd_decile"
43,"female",5,"all_cause_dementia",0.000177546982117711,"incidence","imd_decile"
43,"male",5,"all_cause_dementia",0.000145245341314344,"incidence","imd_decile"
44,"female",5,"all_cause_dementia",0.000228069458912144,"incidence","imd_decile"
44,"male",5,"all_cause_dementia",0.000182404392051914,"incidence","imd_decile"
45,"female",5,"all_cause_dementia",0.000274982878792365,"incidence","imd_decile"
45,"male",5,"all_cause_dementia",0.00021601072650966,"incidence","imd_decile"
46,"female",5,"all_cause_dementia",0.000314407528185653,"incidence","imd_decile"
46,"male",5,"all_cause_dementia",0.000242634484883357,"incidence","imd_decile"
47,"female",5,"all_cause_dementia",0.000343740658965045,"incidence","imd_decile"
47,"male",5,"all_cause_dementia",0.000262090248965574,"incidence","imd_decile"
48,"female",5,"all_cause_dementia",0.000365906012657476,"incidence","imd_decile"
48,"male",5,"all_cause_dementia",0.000274140413943087,"incidence","imd_decile"
49,"female",5,"all_cause_dementia",0.000382741212853233,"incidence","imd_decile"
49,"male",5,"all_cause_dementia",0.000283970812572675,"incidence","imd_decile"
50,"female",5,"all_cause_dementia",0.000396470776162852,"incidence","imd_decile"
50,"male",5,"all_cause_dementia",0.000293890450374177,"incidence","imd_decile"
51,"female",5,"all_cause_dementia",0.000414975348939164,"incidence","imd_decile"
51,"male",5,"all_cause_dementia",0.000305266681762388,"incidence","imd_decile"
52,"female",5,"all_cause_dementia",0.000434206548687851,"incidence","imd_decile"
52,"male",5,"all_cause_dementia",0.000322737256034419,"incidence","imd_decile"
53,"female",5,"all_cause_dementia",0.000463543250786881,"incidence","imd_decile"
53,"male",5,"all_cause_dementia",0.000344143087638908,"incidence","imd_decile"
54,"female",5,"all_cause_dementia",0.000501074113146262,"incidence","imd_decile"
54,"male",5,"all_cause_dementia",0.000374736463013497,"incidence","imd_decile"
55,"female",5,"all_cause_dementia",0.000551796105514648,"incidence","imd_decile"
55,"male",5,"all_cause_dementia",0.000416525083668839,"incidence","imd_decile"
56,"female",5,"all_cause_dementia",0.000618036699509837,"incidence","imd_decile"
56,"male",5,"all_cause_dementia",0.000472243726566877,"incidence","imd_decile"
57,"female",5,"all_cause_dementia",0.000706768969279357,"incidence","imd_decile"
57,"male",5,"all_cause_dementia",0.000545215802436292,"incidence","imd_decile"
58,"female",5,"all_cause_dementia",0.000822853403547596,"incidence","imd_decile"
58,"male",5,"all_cause_dementia",0.000640542868072589,"incidence","imd_decile"
59,"female",5,"all_cause_dementia",0.000968203744654028,"incidence","imd_decile"
59,"male",5,"all_cause_dementia",0.00076099244077346,"incidence","imd_decile"
60,"female",5,"all_cause_dementia",0.00116161349529596,"incidence","imd_decile"
60,"male",5,"all_cause_dementia",0.000912889218017192,"incidence","imd_decile"
61,"female",5,"all_cause_dementia",0.00139803057178453,"incidence","imd_decile"
61,"male",5,"all_cause_dementia",0.00109802488938991,"incidence","imd_decile"
62,"female",5,"all_cause_dementia",0.00169930137125193,"incidence","imd_decile"
62,"male",5,"all_cause_dementia",0.00132311366351535,"incidence","imd_decile"
63,"female",5,"all_cause_dementia",0.00206105083605434,"incidence","imd_decile"
63,"male",5,"all_cause_dementia",0.00160793575859036,"incidence","imd_decile"
64,"female",5,"all_cause_dementia",0.00251725708041604,"incidence","imd_decile"
64,"male",5,"all_cause_dementia",0.00194190599342399,"incidence","imd_decile"
65,"female",5,"all_cause_dementia",0.00304669045365891,"incidence","imd_decile"
65,"male",5,"all_cause_dementia",0.0023380171111116,"incidence","imd_decile"
66,"female",5,"all_cause_dementia",0.00367436017961929,"incidence","imd_decile"
66,"male",5,"all_cause_dementia",0.00279993057171864,"incidence","imd_decile"
67,"female",5,"all_cause_dementia",0.00444395823291287,"incidence","imd_decile"
67,"male",5,"all_cause_dementia",0.00331109346639066,"incidence","imd_decile"
68,"female",5,"all_cause_dementia",0.00531107098874329,"incidence","imd_decile"
68,"male",5,"all_cause_dementia",0.00391413209041693,"incidence","imd_decile"
69,"female",5,"all_cause_dementia",0.00631742058467373,"incidence","imd_decile"
69,"male",5,"all_cause_dementia",0.00460990952781187,"incidence","imd_decile"
70,"female",5,"all_cause_dementia",0.00745505657374624,"incidence","imd_decile"
70,"male",5,"all_cause_dementia",0.00536990198540932,"incidence","imd_decile"
71,"female",5,"all_cause_dementia",0.00874913789400483,"incidence","imd_decile"
71,"male",5,"all_cause_dementia",0.00624447225719124,"incidence","imd_decile"
72,"female",5,"all_cause_dementia",0.0101398367022769,"incidence","imd_decile"
72,"male",5,"all_cause_dementia",0.00720365685113653,"incidence","imd_decile"
73,"female",5,"all_cause_dementia",0.0116784183299864,"incidence","imd_decile"
73,"male",5,"all_cause_dementia",0.00825549784415694,"incidence","imd_decile"
74,"female",5,"all_cause_dementia",0.0134858200035342,"incidence","imd_decile"
74,"male",5,"all_cause_dementia",0.00948409417181149,"incidence","imd_decile"
75,"female",5,"all_cause_dementia",0.0150781225438475,"incidence","imd_decile"
75,"male",5,"all_cause_dementia",0.0107401205579191,"incidence","imd_decile"
